Theta,Phi,Value
4.08407,1.02102,0.431361
4.08407,1.09956,0.410943
4.08407,1.1781,0.403647
4.08407,1.25664,0
4.08407,1.33518,0
4.08407,1.41372,0
4.08407,1.49226,0
4.08407,1.5708,0
4.08407,1.64934,0
4.08407,1.72788,0
4.08407,1.80642,0
4.08407,1.88496,0
4.08407,1.9635,0
4.08407,2.04204,0
4.08407,2.12058,0
4.08407,2.19911,0
4.08407,2.27765,0
4.08407,2.35619,0
4.08407,2.43473,0
4.08407,2.51327,0
4.08407,2.59181,0
4.08407,2.67035,0
4.08407,2.74889,0
4.08407,2.82743,0
4.08407,2.90597,0
4.08407,2.98451,0
4.08407,3.06305,0
4.08407,3.14159,0
4.24115,0,0.528502
4.24115,0.0785398,0.528502
4.24115,0.15708,0.628536
4.24115,0.235619,0.596084
4.24115,0.314159,0.644467
4.24115,0.392699,0.665103
4.24115,0.471239,0.646266
4.24115,0.549779,0.627795
4.24115,0.628319,0.630458
4.24115,0.706858,0.561911
4.24115,0.785398,0.526506
4.24115,0.863938,0.487308
4.24115,0.942478,0.433706
4.24115,1.02102,0.385221
4.24115,1.09956,0.345774
4.24115,1.1781,0.311767
4.24115,1.25664,0
4.24115,1.33518,0
4.24115,1.41372,0
4.24115,1.49226,0
4.24115,1.5708,0
4.24115,1.64934,0
4.24115,1.72788,0
4.24115,1.80642,0
4.24115,1.88496,0
4.24115,1.9635,0
4.24115,2.04204,0
4.24115,2.12058,0
4.24115,2.19911,0
4.24115,2.27765,0
4.24115,2.35619,0
4.24115,2.43473,0
4.24115,2.51327,0
4.24115,2.59181,0
4.24115,2.67035,0
4.24115,2.74889,0
4.24115,2.82743,0
4.24115,2.90597,0
4.24115,2.98451,0
4.24115,3.06305,0
4.24115,3.14159,0
4.39823,0,0.359735
4.39823,0.0785398,0.429452
4.39823,0.15708,0.475453
4.39823,0.235619,0.431359
4.39823,0.314159,0.455576
4.39823,0.392699,0.475774
4.39823,0.471239,0.489167
4.39823,0.549779,0.476642
4.39823,0.628319,0.446901
4.39823,0.706858,0.440977
4.39823,0.785398,0.401857
4.39823,0.863938,0.366016
4.39823,0.942478,0.334768
4.39823,1.02102,0.28958
4.39823,1.09956,0.280336
4.39823,1.1781,0
4.39823,1.25664,0
4.39823,1.33518,0
4.39823,1.41372,0
4.39823,1.49226,0
4.39823,1.5708,0
4.39823,1.64934,0
4.39823,1.72788,0
4.39823,1.80642,0
4.39823,1.88496,0
4.39823,1.9635,0
4.39823,2.04204,0
4.39823,2.12058,0
4.39823,2.19911,0
4.39823,2.27765,0
4.39823,2.35619,0
4.39823,2.43473,0
4.39823,2.51327,0
4.39823,2.59181,0
4.39823,2.67035,0
4.39823,2.74889,0
4.39823,2.82743,0
4.39823,2.90597,0
4.39823,2.98451,0
4.39823,3.06305,0
4.39823,3.14159,0
4.55531,0,0
4.55531,0.0785398,0.231691
4.55531,0.15708,0.233891
4.55531,0.235619,0.235766
4.55531,0.314159,0.241894
4.55531,0.392699,0.251779
4.55531,0.471239,0.265078
4.55531,0.549779,0.266082
4.55531,0.628319,0.247198
4.55531,0.706858,0.236556
4.55531,0.785398,0.224659
4.55531,0.863938,0.197437
4.55531,0.942478,0.18332
4.55531,1.02102,0.160776
4.55531,1.09956,0.157452
4.55531,1.1781,0
4.55531,1.25664,0
4.55531,1.33518,0
4.55531,1.41372,0
4.55531,1.49226,0
4.55531,1.5708,0
4.55531,1.64934,0
4.55531,1.72788,0
4.55531,1.80642,0
4.55531,1.88496,0
4.55531,1.9635,0
4.55531,2.04204,0
4.55531,2.12058,0
4.55531,2.19911,0
4.55531,2.27765,0
4.55531,2.35619,0
4.55531,2.43473,0
4.55531,2.51327,0
4.55531,2.59181,0
4.55531,2.67035,0
4.55531,2.74889,0
4.55531,2.82743,0
4.55531,2.90597,0
4.55531,2.98451,0
4.55531,3.06305,0
4.55531,3.14159,0
4.71239,0,0
4.71239,0.0785398,0
4.71239,0.15708,2.22045e-16
4.71239,0.235619,2.22045e-16
4.71239,0.314159,2.22045e-16
4.71239,0.392699,2.22045e-16
4.71239,0.471239,2.22045e-16
4.71239,0.549779,2.22045e-16
4.71239,0.628319,3.33067e-16
4.71239,0.706858,3.33067e-16
4.71239,0.785398,2.22045e-16
4.71239,0.863938,2.22045e-16
4.71239,0.942478,2.22045e-16
4.71239,1.02102,2.22045e-16
4.71239,1.09956,1.66533e-16
4.71239,1.1781,0
4.71239,1.25664,0
4.71239,1.33518,0
4.71239,1.41372,0
4.71239,1.49226,0
4.71239,1.5708,0
4.71239,1.64934,0
4.71239,1.72788,0
4.71239,1.80642,0
4.71239,1.88496,0
4.71239,1.9635,0
4.71239,2.04204,0
4.71239,2.12058,0
4.71239,2.19911,0
4.71239,2.27765,0
4.71239,2.35619,0
4.71239,2.43473,0
4.71239,2.51327,0
4.71239,2.59181,0
4.71239,2.67035,0
4.71239,2.74889,0
4.71239,2.82743,0
4.71239,2.90597,0
4.71239,2.98451,0
4.71239,3.06305,0
4.71239,3.14159,0
4.86947,0,0
4.86947,0.0785398,-0.19912
4.86947,0.15708,-0.236581
4.86947,0.235619,-0.250795
4.86947,0.314159,-0.255024
4.86947,0.392699,-0.269878
4.86947,0.471239,-0.294975
4.86947,0.549779,-0.295522
4.86947,0.628319,-0.27474
4.86947,0.706858,-0.255464
4.86947,0.785398,-0.239236
4.86947,0.863938,-0.210784
4.86947,0.942478,-0.194067
4.86947,1.02102,-0.170987
4.86947,1.09956,-0.16718
4.86947,1.1781,0
4.86947,1.25664,0
4.86947,1.33518,0
4.86947,1.41372,0
4.86947,1.49226,0
4.86947,1.5708,0
4.86947,1.64934,0
4.86947,1.72788,0
4.86947,1.80642,0
4.86947,1.88496,0
4.86947,1.9635,0
4.86947,2.04204,0
4.86947,2.12058,0
4.86947,2.19911,0
4.86947,2.27765,0
4.86947,2.35619,0
4.86947,2.43473,0
4.86947,2.51327,0
4.86947,2.59181,0
4.86947,2.67035,0
4.86947,2.74889,0
4.86947,2.82743,0
4.86947,2.90597,0
4.86947,2.98451,0
4.86947,3.06305,0
4.86947,3.14159,0
5.02655,0,0
5.02655,0.0785398,-0.488178
5.02655,0.15708,-0.463434
5.02655,0.235619,-0.549913
5.02655,0.314159,-0.547199
5.02655,0.392699,-0.527295
5.02655,0.471239,-0.550452
5.02655,0.549779,-0.5521
5.02655,0.628319,-0.542353
5.02655,0.706858,-0.501731
5.02655,0.785398,-0.453451
5.02655,0.863938,-0.412133
5.02655,0.942478,-0.377315
5.02655,1.02102,-0.34084
5.02655,1.09956,-0.317041
5.02655,1.1781,0
5.02655,1.25664,0
5.02655,1.33518,0
5.02655,1.41372,0
5.02655,1.49226,0
5.02655,1.5708,0
5.02655,1.64934,0
5.02655,1.72788,0
5.02655,1.80642,0
5.02655,1.88496,0
5.02655,1.9635,0
5.02655,2.04204,0
5.02655,2.12058,0
5.02655,2.19911,0
5.02655,2.27765,0
5.02655,2.35619,0
5.02655,2.43473,0
5.02655,2.51327,0
5.02655,2.59181,0
5.02655,2.67035,0
5.02655,2.74889,0
5.02655,2.82743,0
5.02655,2.90597,0
5.02655,2.98451,0
5.02655,3.06305,0
5.02655,3.14159,0
5.18363,0,-0.53552
5.18363,0.0785398,-0.674857
5.18363,0.15708,-0.761801
5.18363,0.235619,-0.721461
5.18363,0.314159,-0.798412
5.18363,0.392699,-0.754589
5.18363,0.471239,-0.769258
5.18363,0.549779,-0.769258
5.18363,0.628319,-0.743302
5.18363,0.706858,-0.700624
5.18363,0.785398,-0.623286
5.18363,0.863938,-0.574737
5.18363,0.942478,-0.517289
5.18363,1.02102,-0.463443
5.18363,1.09956,-0.420144
5.18363,1.1781,-0.39282
5.18363,1.25664,0
5.18363,1.33518,0
5.18363,1.41372,0
5.18363,1.49226,0
5.18363,1.5708,0
5.18363,1.64934,0
5.18363,1.72788,0
5.18363,1.80642,0
5.18363,1.88496,0
5.18363,1.9635,0
5.18363,2.04204,0
5.18363,2.12058,0
5.18363,2.19911,0
5.18363,2.27765,0
5.18363,2.35619,0
5.18363,2.43473,0
5.18363,2.51327,0
5.18363,2.59181,0
5.18363,2.67035,0
5.18363,2.74889,0
5.18363,2.82743,0
5.18363,2.90597,0
5.18363,2.98451,0
5.18363,3.06305,0
5.18363,3.14159,0
5.34071,0,-0.693342
5.34071,0.0785398,-0.751252
5.34071,0.15708,-0.928593
5.34071,0.235619,-1.03124
5.34071,0.314159,-1.05609
5.34071,0.392699,-0.904649
5.34071,0.471239,-0.9032
5.34071,0.549779,-0.904639
5.34071,0.628319,-0.871378
5.34071,0.706858,-0.836459
5.34071,0.785398,-0.760389
5.34071,0.863938,-0.688326
5.34071,0.942478,-0.625247
5.34071,1.02102,-0.549983
5.34071,1.09956,-0.490802
5.34071,1.1781,-0.487642
5.34071,1.25664,0
5.34071,1.33518,0
5.34071,1.41372,0
5.34071,1.49226,0
5.34071,1.5708,0
5.34071,1.64934,0
5.34071,1.72788,0
5.34071,1.80642,0
5.34071,1.88496,0
5.34071,1.9635,0
5.34071,2.04204,0
5.34071,2.12058,0
5.34071,2.19911,0
5.34071,2.27765,0
5.34071,2.35619,0
5.34071,2.43473,0
5.34071,2.51327,0
5.34071,2.59181,0
5.34071,2.67035,0
5.34071,2.74889,0
5.34071,2.82743,0
5.34071,2.90597,0
5.34071,2.98451,0
5.34071,3.06305,0
5.34071,3.14159,0
5.49779,0,0
5.49779,0.0785398,-1.17653
5.49779,0.15708,-1.17653
5.49779,0.235619,-1.2274
5.49779,0.314159,-1.23034
5.49779,0.392699,-1.24792
5.49779,0.471239,-1.00134
5.49779,0.549779,-1.01499
5.49779,0.628319,-0.934355
5.49779,0.706858,-0.910353
5.49779,0.785398,-0.835702
5.49779,0.863938,-0.766805
5.49779,0.942478,-0.676857
5.49779,1.02102,-0.60466
5.49779,1.09956,-0.60466
5.49779,1.1781,0
5.49779,1.25664,0
5.49779,1.33518,0
5.49779,1.41372,0
5.49779,1.49226,0
5.49779,1.5708,0
5.49779,1.64934,0
5.49779,1.72788,0
5.49779,1.80642,0
5.49779,1.88496,0
5.49779,1.9635,0
5.49779,2.04204,0
5.49779,2.12058,0
5.49779,2.19911,0
5.49779,2.27765,0
5.49779,2.35619,0
5.49779,2.43473,0
5.49779,2.51327,0
5.49779,2.59181,0
5.49779,2.67035,0
5.49779,2.74889,0
5.49779,2.82743,0
5.49779,2.90597,0
5.49779,2.98451,0
5.49779,3.06305,0
5.49779,3.14159,0
5.65487,0,-0.312229
5.65487,0.0785398,-1.27033
5.65487,0.15708,-1.34043
5.65487,0.235619,-1.33022
5.65487,0.314159,-1.41796
5.65487,0.392699,-1.41796
5.65487,0.471239,-1.42296
5.65487,0.549779,-1.03944
5.65487,0.628319,-0.993512
5.65487,0.706858,-0.913115
5.65487,0.785398,-0.837827
5.65487,0.863938,-0.781123
5.65487,0.942478,-0.693856
5.65487,1.02102,-0.670473
5.65487,1.09956,0
5.65487,1.1781,0
5.65487,1.25664,0
5.65487,1.33518,0
5.65487,1.41372,0
5.65487,1.49226,0
5.65487,1.5708,0
5.65487,1.64934,0
5.65487,1.72788,0
5.65487,1.80642,0
5.65487,1.88496,0
5.65487,1.9635,0
5.65487,2.04204,0
5.65487,2.12058,0
5.65487,2.19911,0
5.65487,2.27765,0
5.65487,2.35619,0
5.65487,2.43473,0
5.65487,2.51327,0
5.65487,2.59181,0
5.65487,2.67035,0
5.65487,2.74889,0
5.65487,2.82743,0
5.65487,2.90597,0
5.65487,2.98451,0
5.65487,3.06305,0
5.65487,3.14159,0
5.81195,0,-0.343872
5.81195,0.0785398,-1.39923
5.81195,0.15708,-1.46086
5.81195,0.235619,-1.52681
5.81195,0.314159,-1.57659
5.81195,0.392699,-1.53492
5.81195,0.471239,-1.55595
5.81195,0.549779,-1.53744
5.81195,0.628319,-1.52761
5.81195,0.706858,-0.905101
5.81195,0.785398,-0.835468
5.81195,0.863938,-0.730469
5.81195,0.942478,-0.691336
5.81195,1.02102,-0.729311
5.81195,1.09956,0
5.81195,1.1781,0
5.81195,1.25664,0
5.81195,1.33518,0
5.81195,1.41372,0
5.81195,1.49226,0
5.81195,1.5708,0
5.81195,1.64934,0
5.81195,1.72788,0
5.81195,1.80642,0
5.81195,1.88496,0
5.81195,1.9635,0
5.81195,2.04204,0
5.81195,2.12058,0
5.81195,2.19911,0
5.81195,2.27765,0
5.81195,2.35619,0
5.81195,2.43473,0
5.81195,2.51327,0
5.81195,2.59181,0
5.81195,2.67035,0
5.81195,2.74889,0
5.81195,2.82743,0
5.81195,2.90597,0
5.81195,2.98451,0
5.81195,3.06305,0
5.81195,3.14159,0
5.96903,0,0
5.96903,0.0785398,-1.5669
5.96903,0.15708,-1.5669
5.96903,0.235619,-1.61112
5.96903,0.314159,-1.69653
5.96903,0.392699,-1.66702
5.96903,0.471239,-1.67959
5.96903,0.549779,-1.61211
5.96903,0.628319,-1.51989
5.96903,0.706858,-1.47974
5.96903,0.785398,-1.42191
5.96903,0.863938,-1.33786
5.96903,0.942478,-1.32344
5.96903,1.02102,-0.663798
5.96903,1.09956,0
5.96903,1.1781,0
5.96903,1.25664,0
5.96903,1.33518,0
5.96903,1.41372,0
5.96903,1.49226,0
5.96903,1.5708,0
5.96903,1.64934,0
5.96903,1.72788,0
5.96903,1.80642,0
5.96903,1.88496,0
5.96903,1.9635,0
5.96903,2.04204,0
5.96903,2.12058,0
5.96903,2.19911,0
5.96903,2.27765,0
5.96903,2.35619,0
5.96903,2.43473,0
5.96903,2.51327,0
5.96903,2.59181,0
5.96903,2.67035,0
5.96903,2.74889,0
5.96903,2.82743,0
5.96903,2.90597,0
5.96903,2.98451,0
5.96903,3.06305,0
5.96903,3.14159,0
6.12611,0,-1.07279
6.12611,0.0785398,-1.53582
6.12611,0.15708,-1.61379
6.12611,0.235619,-1.7383
6.12611,0.314159,-1.77351
6.12611,0.392699,-1.71074
6.12611,0.471239,-1.71009
6.12611,0.549779,-1.71468
6.12611,0.628319,-1.6691
6.12611,0.706858,-1.5158
6.12611,0.785398,-1.44634
6.12611,0.863938,-1.33898
6.12611,0.942478,-1.28654
6.12611,1.02102,-0.673735
6.12611,1.09956,-0.647559
6.12611,1.1781,0
6.12611,1.25664,0
6.12611,1.33518,0
6.12611,1.41372,0
6.12611,1.49226,0
6.12611,1.5708,0
6.12611,1.64934,0
6.12611,1.72788,0
6.12611,1.80642,0
6.12611,1.88496,0
6.12611,1.9635,0
6.12611,2.04204,0
6.12611,2.12058,0
6.12611,2.19911,0
6.12611,2.27765,0
6.12611,2.35619,0
6.12611,2.43473,0
6.12611,2.51327,0
6.12611,2.59181,0
6.12611,2.67035,0
6.12611,2.74889,0
6.12611,2.82743,0
6.12611,2.90597,0
6.12611,2.98451,0
6.12611,3.06305,0
6.12611,3.14159,0
6.28319,0,-1.08616
6.28319,0.0785398,-1.09081
6.28319,0.15708,-1.63391
6.28319,0.235619,-1.67315
6.28319,0.314159,-1.71278
6.28319,0.392699,-1.75543
6.28319,0.471239,-1.71942
6.28319,0.549779,-1.74151
6.28319,0.628319,-1.67967
6.28319,0.706858,-1.58529
6.28319,0.785398,-1.51702
6.28319,0.863938,-1.40254
6.28319,0.942478,-0.898283
6.28319,1.02102,-0.845253
6.28319,1.09956,-0.805965
6.28319,1.1781,0
6.28319,1.25664,0
6.28319,1.33518,0
6.28319,1.41372,0
6.28319,1.49226,0
6.28319,1.5708,0
6.28319,1.64934,0
6.28319,1.72788,0
6.28319,1.80642,0
6.28319,1.88496,0
6.28319,1.9635,0
6.28319,2.04204,0
6.28319,2.12058,0
6.28319,2.19911,0
6.28319,2.27765,0
6.28319,2.35619,0
6.28319,2.43473,0
6.28319,2.51327,0
6.28319,2.59181,0
6.28319,2.67035,0
6.28319,2.74889,0
6.28319,2.82743,0
6.28319,2.90597,0
6.28319,2.98451,0
6.28319,3.06305,0
6.28319,3.14159,0
